"YEAR","STATE","COUNTYN","YIELD","ACRES_P","ACRES_H","LON","LAT","Jan_tmax","Feb_tmax","Mar_tmax","Apr_tmax","May_tmax","June_tmax","July_tmax","August_tmax","Sept_tmax","Oct_tmax","Nov_tmax","Dec_tmax","Jan_tmin","Feb_tmin","Mar_tmin","Apr_tmin","May_tmin","June_tmin","July_tmin","August_tmin","Sept_tmin","Oct_tmin","Nov_tmin","Dec_tmin","Jan_prcp","Feb_prcp","Mar_prcp","Apr_prcp","May_prcp","June_prcp","July_prcp","August_prcp","Sept_prcp","Oct_prcp","Nov_prcp","Dec_prcp"
1993,"SD","POTTER",1460,21400,21200,-99.9573,45.0645,-5.83719431485772,-6.33455147784789,4.87470354621281,11.7039252769292,19.9290327437359,21.6031191778453,24.1629394906783,26.5099778849723,19.9390927985501,14.6219543175041,1.76556009575102,-1.70913239185143,-16.6178485787321,-15.6165225025785,-5.79475400879882,-0.756599758673464,5.13273297266277,9.52636495476732,12.8239121039982,12.8223931615572,4.73873887094964,-0.433074429600503,-8.22287352341251,-12.2718476294099,12.8718035226242,17.2099917191762,8.07039294168442,26.2770300219646,42.9446781181666,126.328388939451,104.366088640611,19.5911420236738,33.4578209132968,13.3175928104982,27.9153771488139,9.08712331254939
1992,"SD","POTTER",1370,11700,11400,-99.9573,45.0645,1.11863324101154,2.0993132515376,9.27766863047398,12.4627683861214,23.7542499112565,23.1441049640963,22.5991827421424,23.6683074220714,22.1008974326171,15.270493956209,0.874943639690598,-4.72068039865276,-10.7234221885043,-6.41937140684562,-3.64947293745818,-1.38901249790313,5.9769733562606,10.2836046866143,11.2962616070967,11.5386671580133,7.07763659110655,0.91371944199967,-5.28390125959124,-14.9209349051673,22.6313675352304,18.4868482646494,8.60120014082143,6.50630975270129,21.3691018659731,106.22402709066,140.582706018349,82.2918223121589,30.8642024291959,3.50693964368617,44.7741346056914,8.17084291327046
1991,"SD","POTTER",1220,11500,11000,-99.9573,45.0645,-5.53567021594291,4.19409103570572,6.21318810047857,14.8663694977341,19.3643528663154,25.633370697498,28.4986047255441,29.5244473574812,22.5555989222199,14.1529509233868,0.250694484624033,2.32087017155642,-17.3163074677935,-8.51387914856279,-5.41295643332429,1.92817024390854,7.94934980433033,13.9649658425668,14.6351394153749,15.0967867568523,7.80486523162412,-0.948543885298422,-9.29221668790637,-10.0985990683583,1.9577707750362,25.3820992631434,9.33977651645283,64.8412503652554,126.812324219249,154.408387458444,40.4292577249593,32.7011658869496,36.3390310641016,35.8514673739495,11.1443050827504,0.2310551682213
1990,"SD","POTTER",1130,8100,8000,-99.9573,45.0645,1.93758383277276,0.336757886930357,7.17849345533644,14.2792708193598,18.709757841219,25.8505010882377,28.3400072240516,29.2632754278453,26.2816274122089,15.6426335210474,8.60068062507134,-4.27825822779967,-9.12499654588302,-11.9214577625541,-5.02651847061669,-1.4207644635774,5.59056135653127,12.4858417334049,14.1803027336488,13.8987488891328,9.6544593763116,0.513066819188315,-5.26091404976303,-16.9845802648185,2.89879101725452,10.0585968699083,41.6262239087652,56.431580057215,68.2395588063077,125.218115369563,51.4260923252519,49.704814825298,35.0306290347054,17.2699910196053,5.67969316867124,14.0789832010427
1989,"SD","POTTER",1060,8700,7900,-99.9573,45.0645,-2.61233949594338,-8.62578546364047,0.236611927317019,13.9682470124913,20.8780357090475,25.5113191320261,32.1424836380707,30.7031349641649,23.0555146466671,16.8335660099981,4.55993584360718,-7.84178894551023,-13.8028201663309,-19.7010705947251,-9.50973016090856,0.242301924371872,6.87593138188197,10.7721864396332,16.471528228404,14.6229045801766,7.52140860398843,0.694695565330292,-7.12517490909342,-18.7979335860387,11.4358336403056,14.6555995209596,50.8949083592303,110.601319383261,14.2856209613954,33.3303935263705,50.8825228959607,54.1808813030188,67.686777497172,17.5007688450252,22.8591160950877,5.94837891014494
1988,"SD","POTTER",540,11400,11100,-99.9573,45.0645,-6.06988084567572,-3.02366046038325,7.44382990316091,16.2696954179595,22.8613608642675,32.4268842438892,32.1785349988832,30.5726788109684,22.5225187095504,14.9371145205775,3.98313277964491,-1.12157761135909,-18.634701058438,-16.808579344246,-7.42938742555332,-1.18398021994259,8.57366902099973,16.1635575089743,16.0346741170022,14.1681116135678,7.06052589535624,-0.349551285193432,-6.26458503098097,-12.7235986977638,5.28607432461085,9.03080905221503,7.73957763070634,26.4723986526177,98.8000386019473,33.2585779239529,31.8796534013124,65.7195687299741,17.7193926111273,4.03671278456641,19.56999813353,26.2124483506946
1987,"SD","POTTER",1150,10600,10600,-99.9573,45.0645,0.781997626074644,3.81255892342444,1.90390653308455,18.3018845908431,23.1225186733565,29.0363341047401,31.4845667927674,26.2628387479189,23.81792187531,13.9524901564018,7.75390260321847,0.398394093801976,-10.8919428990626,-6.51101575708475,-5.8006434115438,2.66569755046234,9.46468291349669,13.1160182613551,16.278509961096,12.5584684592064,7.8754420181059,-1.83344384920014,-3.80574051587613,-10.0994372849728,4.28888419333187,54.3948210576504,56.5589920381927,2.15799152936612,58.8454793256465,41.6352283609052,102.380324561406,55.3232718966064,14.3387766886615,8.03786572740773,4.50536916058075,7.92116346650969
1986,"SD","POTTER",1700,12500,12300,-99.9573,45.0645,-1.99374155413462,-6.82916231181332,8.25038265252434,11.3472915847363,19.5885047935405,26.8456186226917,29.5760606038535,26.1948183758068,18.5467173343159,15.3358523037838,1.050650327722,1.85015259779951,-12.0718420664142,-15.5624928789905,-3.32097851895245,0.221649441069514,6.9377350600224,13.0864249710285,15.3302310778875,11.4539479529906,7.65639519299866,1.7571265198918,-9.58790634212231,-10.1274442597346,11.2222382039807,28.0359804103532,24.1463821532921,144.573700987848,124.625808069386,63.7319177011448,80.8404249715656,49.3768068486473,46.5896354182542,13.6338147013108,31.546599897521,0.284913794481418
1985,"SD","POTTER",960,18000,16100,-99.9573,45.0645,-6.64113522913789,-3.70003104195191,6.8642820628137,17.0376970642931,24.698102735832,22.8958418360895,32.0072286562635,25.7657620521674,19.258454336885,14.125578781493,-4.54754971575196,-7.33897435180703,-19.4646479635057,-15.8288423774384,-6.07192317441395,0.916163126719582,7.89674750803419,9.07638882074005,14.7496930070443,11.6969028216388,7.60069013833832,0.0154406471946227,-13.3039195961029,-18.7282172468625,6.22230826057532,0.273449087502536,50.78213077678,18.5929317868255,22.1111030819373,35.5491180382133,38.6806821627796,74.5086322276731,63.5531188273506,28.7413524870617,47.3367714401322,19.1561998733373
1984,"SD","POTTER",1170,17600,17500,-99.9573,45.0645,-2.82130506275315,3.85230525358543,1.67626862997343,12.0647086683647,18.8698911902606,24.3609973284269,29.4024184876196,31.2411212372469,20.6830710790412,14.0726317020668,5.82113519624288,-6.53688192008356,-13.5844962491197,-8.07945789521444,-8.47904294444065,-0.312283319500462,4.0936840598277,11.512925498451,13.7962851211319,14.2954407809655,5.2061766954129,1.41585281078922,-7.42969473949828,-17.8804990292686,1.53536686498809,6.1518430783052,40.5934752395464,72.2500465348265,47.3717867656765,139.62925012262,69.5268965063334,35.1031945555422,17.2059256775122,33.3801361674558,4.14285576639647,26.8496707063582
1983,"SD","POTTER",1290,11300,11200,-99.9573,45.0645,1.38565871395811,4.13583629252678,3.11839116453542,11.0065194914242,18.1708884447615,23.8452211153851,30.9810910018916,32.1649863651631,22.8210460804013,14.4555086034143,3.85254899003467,-13.2768447759819,-10.6254169541481,-8.73405270049828,-5.16427929865005,-2.57755103363608,3.51292538516036,10.8785989473849,16.1461451903727,16.3905665906178,7.20151271443169,0.820833235713265,-4.95545238151855,-22.5890764822601,0.694584580643125,1.35603997430783,48.247933347135,28.6763663861663,98.6026186790797,77.4626292653778,107.816311817294,95.0760440994745,39.4872357456754,25.9352828264645,20.4082578300863,8.62339003569425
1982,"SD","POTTER",1030,13000,12900,-99.9573,45.0645,-12.3632390941636,-3.96639613693841,1.81251260174844,11.6187219130441,18.8445327171859,22.3870878738972,29.8170410481947,29.0134975953978,23.0866835419335,13.163644134998,2.21709821606973,0.562318552434076,-23.7902148355235,-15.5241045714845,-7.88961297340856,-2.53570518596125,7.46358374587404,9.23406358661217,15.2897535776109,13.9899136233804,7.63985356229924,1.47848691872094,-8.40566847380082,-10.2163412859837,33.5935176376209,8.65981979976804,32.8964607371779,28.2962546143941,132.590436556083,60.2980297710179,51.017946067971,10.8119109094476,21.4446972754802,112.675857757795,14.8492804561303,1.45464306427642
1981,"SD","POTTER",1050,7200,7200,-99.9573,45.0645,1.1370235475722,1.95036218356948,10.7416119241192,17.8934003197765,18.5654706946232,24.3998492647638,28.5328808447884,27.4234309839374,24.6695823627089,13.6412905969745,8.46362124147475,-4.51686547766172,-11.4197017668949,-10.9314561974293,-6.42625314392793,2.79272371341358,5.5561320889763,10.9539462759715,15.2639290997024,14.2500579950155,7.9533408766521,1.01133305335101,-3.45422347339012,-12.8470007224597,1.00450873625274,2.76749600939981,54.7047845699967,19.8094588617778,47.3375418445947,79.7656150032684,102.595124016298,59.982835543215,22.0537377711471,29.2396993188558,19.5683004323215,21.3051301282537
1980,"SD","POTTER",520,5000,5000,-99.9573,45.0645,-4.95772531707815,-2.50828649622699,3.5205823195664,17.886845794466,23.9675295347379,26.9791745726001,32.0236601146276,28.5837665458825,23.8702389331128,14.6610489463489,7.99364844246056,-0.792203405493243,-16.5269201066096,-13.5213699572894,-9.29891191818027,1.33770679781876,7.69373386787076,12.4882228837755,15.3162575087849,13.4809003335823,7.75387104703406,0.841097535331753,-3.94940192694911,-12.2035600640695,9.96386578196721,11.563236332163,10.4495046322013,13.9093329930052,36.580627702233,79.8105337186018,56.5268534821964,43.453794006224,19.2833535295166,79.0671089948427,1.78565720115338,5.21892819485803
1979,"SD","POTTER",1360,3700,3700,-99.9573,45.0645,-13.0266287317348,-9.74525585881295,2.32624165821694,10.5481257900662,17.7919334936117,25.186407789458,28.1065959518323,26.3314320792529,26.4377515514962,15.835853286895,2.88910536896552,3.3481785804293,-23.0953730497424,-21.4008646913901,-8.01197664841833,-2.08290970201977,3.41091579204085,11.0021676369864,14.8535959086843,13.0046627525168,8.12957933483389,0.575607606465802,-7.22311606897879,-9.87812232518433,14.463057230447,13.781800435053,25.9659019999666,35.5854635312058,36.521410497574,63.0328466768674,91.5740263180543,105.242057138831,5.43211927533994,22.9596808240315,14.0768841731023,3.80016016258547
1978,"SD","POTTER",1200,700,700,-99.9573,45.0645,-14.2549577168875,-9.91932051809829,2.50926546687346,10.0798935715736,20.1245780722002,25.663578996585,28.1461737564284,28.6003064877426,27.5518182844268,16.9585241194974,2.37718397620417,-5.37764911823482,-23.7930305955371,-18.2021820408549,-7.33761988999961,0.934932247175606,7.0962816244798,11.0289600625853,14.6803742007154,13.4430544253074,9.85610526626684,0.243109589966914,-9.81527675261696,-15.9738669549343,17.323150296201,21.8088675995146,9.05266523673069,67.0022328659443,51.1926687459839,97.3767988815351,82.3092515204735,75.4388701010272,8.46500405194676,5.11393272221737,14.5622054937588,7.86954764639979
2015,"SD","SPINK",2010,6400,6300,-98.3463,44.9381,-2.21885588273827,-4.82447437120272,9.81205712607137,17.6821009605059,19.6624908068512,27.1026948198053,29.5831951552652,27.014415497719,25.7549017966494,17.8009697203651,9.04109610241275,-1.41574004926669,-12.8761513705543,-17.4166381283161,-6.57205801265172,0.249481478167492,6.36852009694737,13.5003672690348,15.9197887433171,14.3690255077004,11.6705410679653,3.692381729306,-3.76641421973481,-9.83152481432597,7.89452967769116,3.87933205591458,3.47724015362473,10.3801305057462,128.411926601597,49.9263337921357,110.209671993384,114.657665814845,16.9727812716721,26.2529364063395,26.6490077784895,29.5248241241055
2008,"SD","SPINK",1470,3400,3300,-98.3463,44.9381,-5.92114114237553,-4.2043060023328,5.14966005220447,13.0800794104336,19.415013545743,25.5126387796183,29.4072457044832,28.5648025709603,23.5200660661713,14.586506156831,5.6742535068887,-6.48829349014023,-18.3729347001234,-16.5513583450024,-7.27515314107281,-1.88853179789957,5.04857002770322,11.2699329344884,15.7760159725464,14.688900160753,8.73914269520041,2.04017223858878,-4.36588357584328,-17.7230413702284,2.41566567928419,5.21978791310729,34.8002651738594,36.7943001581803,41.2227951430448,151.654156884044,118.648871984506,23.3820361543149,93.2192609749651,109.756884760452,13.4784685680818,25.3961091390534
2007,"SD","SPINK",1170,4800,4300,-98.3463,44.9381,-4.76454781259867,-7.38110771402174,8.52463148458748,12.1080460949465,23.1850322425337,26.6585438690312,30.7821405175522,27.1220345450133,23.8497314829543,16.9502686655655,7.20312761514255,-4.39899596279228,-15.9755291220754,-17.806236288355,-3.38917592455416,-1.22609505980964,9.5151544212075,14.2466516075357,16.7978275513694,15.0361448301359,9.30595565666999,3.06899839574778,-6.12829073198269,-16.2290230781094,4.83849293757033,19.2401863220913,46.6498274665326,86.8705240327049,225.231985722306,77.8104484254705,7.43971484836882,94.353601556174,61.4137626604107,73.6360717696367,0.0100452359596808,17.1732757748705
2006,"SD","SPINK",1360,7500,7400,-98.3463,44.9381,1.86176452997447,-0.104597653545779,6.08224821504019,17.4845179612119,22.163239578654,28.0743019325946,34.0050795898219,29.7900295613437,20.1330247443571,13.9966516075357,7.16514209626562,2.81325220229398,-5.61719556467585,-10.8947289396005,-4.60754569422876,2.55558441729966,6.96797082000918,12.4665628076191,16.1367391204226,15.1342149159528,7.35380973227812,-0.769810852834259,-7.53190766563386,-10.1902698582899,4.26730454445628,7.93727107733838,23.2448221404171,48.3584688017296,55.3347532610687,27.0459397567123,16.0833026612608,74.1068905156468,78.2751497578902,4.10932138896961,6.76806375115992,24.4085715842214
2005,"SD","SPINK",2010,9600,9400,-98.3463,44.9381,-5.63924097797081,3.07311147756073,7.4793502261933,17.3895153058171,19.8848840392211,27.0934968818701,30.7518066135493,28.9482782162666,26.3288533135175,16.8673146349355,8.14320179214042,-3.81438983663186,-16.2045778608529,-10.2432037608586,-6.69583684187728,1.08018226647388,5.59404592745723,15.0263555889776,15.9475522587884,13.8380982373483,10.6836332624058,2.12196123635366,-4.57003292346596,-12.6731992918299,8.23977345490307,8.26951683278421,7.01629758780145,16.3603899453214,56.5345683252127,205.513081635274,38.8934253342922,47.858147552018,87.7524006567536,29.2510875992484,43.5538083526086,21.4760769437442
2004,"SD","SPINK",1800,8100,7900,-98.3463,44.9381,-5.54202705559396,-1.68051308035589,9.36082431061413,17.1080460949465,19.7332725021199,23.7888142510175,27.2601436933301,25.3780041681654,24.6924801766961,15.4165734825357,8.44342792551761,0.691181861611868,-16.9744864343032,-12.8731360731272,-3.30512997895631,0.13604884147046,6.33412042085214,10.4220487716886,14.5133692571015,11.1321428408714,10.3585809111177,2.85620209049872,-4.19276802594707,-9.90962087903817,12.7889092366373,2.9019313745633,51.1774213708904,30.846814953654,111.795091364173,75.8782117695806,103.914114153107,38.7784877256606,89.6208500653716,105.940835758529,7.46217966400322,4.57445080612769
2003,"SD","SPINK",1820,7100,7100,-98.3463,44.9381,-3.13977473700576,-3.34277967266592,5.95208833987921,16.2617533232873,19.7466417592214,24.9766840331605,30.2761721798337,30.738704848253,23.9407454506344,18.8877221866462,1.69819644876508,0.275855061530549,-14.6334070735255,-16.250099546947,-7.98421700784948,1.13966685356513,6.57913486729951,12.5293148893833,15.694278480682,15.6020409869531,7.2350447303271,1.98333380404117,-8.36241155285244,-8.59195888497645,6.51723058699995,25.8918401641425,13.2695021658661,57.7694368083331,76.4056863327192,118.571247895198,44.0421077905946,38.6501578898543,19.8967674487661,27.5537184550664,22.1504556004293,4.89608290046878
2002,"SD","SPINK",1380,4100,3600,-98.3463,44.9381,-1.30031723104639,4.52035989210133,-0.079718204363266,13.7775660610248,18.7276892200148,29.5333510465936,31.898074133718,28.1399036771372,24.5563683648869,9.48094149811413,5.6063352221816,1.59107830157903,-11.0394830439286,-8.11702038860892,-11.5769361931429,-0.555416983136565,3.96614257622134,14.2605204635212,17.7434845369481,14.6223033222521,9.94842466111775,-1.0607839588417,-5.84182340000369,-10.2723238339869,9.44002783557253,1.08676380670775,13.1745953494892,34.8184267566095,40.2871088773488,36.0722367152464,80.7965457904227,100.653358384483,14.3441950188156,32.9198304378822,0.273066550481106,6.39174159371216
2001,"SD","SPINK",1300,1500,1500,-98.3463,44.9381,-3.60704537140385,-7.56761591011474,0.77022670904549,12.9898468055136,21.4208803372385,25.8478663762213,30.7214542212088,30.4123147321485,23.514432506605,15.7046352312815,12.5208530307063,-1.14642105238493,-13.8559652822049,-19.8667188405914,-9.77298611284438,1.64369480322488,9.02954616570419,13.6350654711171,17.238656633918,15.3064173569143,9.53751608646957,0.809304022987463,-1.60276451840472,-10.7110863189108,11.7315733493164,19.8999913958232,7.35659555125005,102.113917732597,70.6791765201028,90.1190680881111,70.273027843388,10.5936283596363,59.657628053257,26.9347563437127,28.3050662991023,1.44140007206039
2000,"SD","SPINK",1850,3200,3200,-98.3463,44.9381,-2.30031732805272,4.17775848816506,11.5707601093836,14.1498447851002,22.174593247726,25.4529117192771,28.9961057676359,28.4420951210828,25.111951150747,17.1584659389665,0.233663663415005,-9.48376563656377,-14.8542122618234,-9.00132831331382,-3.00357646309781,0.0523210118481287,7.91275958936306,11.9929663496519,15.9445447440477,15.2505689155042,7.27191007061903,3.21941824032949,-9.73392184385109,-20.2700819570627,3.84854011993025,6.84175278829401,22.4349380841008,54.7261933933585,78.9845551502696,86.7541783995642,73.4691071525881,76.9778198780417,11.7393091026734,35.7714751664777,52.5863451610934,18.8792342999285
1999,"SD","SPINK",1220,14000,14000,-98.3463,44.9381,-6.36987360138672,4.18769798616383,8.35827416558003,13.5999140902646,21.1574518420736,25.3234860173171,29.8779538907043,28.3225910598297,20.7319985380269,15.2160867679395,12.4405425187313,2.97395433659967,-16.7532690213883,-6.31621087579931,-3.93051296083973,1.96465723669573,8.45744245259056,13.0188799310209,16.8246543417477,13.711659727991,7.2135897095595,0.243947592579111,-3.51604966586488,-9.61745823555637,9.21332615597611,4.73417334916608,19.2337581589442,61.7694432149278,73.6042879239348,108.189906045405,73.0589370630553,55.5376000707716,99.1766889312821,7.39380579489454,0.0301269742763132,1.30157692464267
